number,post,label
0,لماذا درجة الحراره منخفضه جدا جدا الى هذا الحد ..سؤال يثير الشكوك الا تكفي درجة حراره صفر او قريب منها لحفظ اللقاحات ..لماذا ثمانين درجه,confusion
0,٢- هل يوجد له علاج ؟ اتوقع علاجه في الخفاش نفسه فهو يملك المضاد,confusion
0,تناقض كبير المتحدثة عن البيت الا بيض قالت 20 مليون بعد يومين قال با يدن 164 مليون يعنى فى يومين 144 مليون ومن بداية اللقحات فقط 20 مليون المتحدثة فى البيت الا بيض اكثر مصدقية,confusion
0,هذي التصريحات تناقض وجود اللقاحات وانه لا فايده منها ،، او انها جهات لها أهداف ضد جهات لا التنافس على كعكه كرونا,confusion
0,هناك تناقض بين حديث متحدث وزاره الصحه والمتحدث بإسم صحه المدينه؟؟,confusion
0,السؤال : هل اقتنع المتشدد بأن هذا وباء من صنع البشر وليس عقاب من الله عز وجل ؟..هل اقتنع بأن عقاب الله لن يدهب ب علاج او تطعيمه ؟..هل اقتنع بأن الصراخ والتهويل الذي ازعجنا به ماهو الا كما سبقه من ازعاج ؟..هل اقتنع بأن الله رؤوف ب خلقه و ان رحمته تسبق عذابه ؟..هل اقتنع بأن مع الاستغفار لايوجد عذاب وهذا وعد الله ؟ اتمنى ذلك ?,confusion
0,كذابين ولما يصاب بعد الجرعة الثانية يقولون : نادراً هالحالة تصاب فيها !,confusion
0,لو من زمان. كان سمعنا عنه. الفيروس جديد. واذا كانت عن الطمئنه. فهذي مشكلة. تطمن الناس. ثم يبلشون. لكن. التحذير من المخاطر واجب. الي يقلك هذا ي الناس ومدري ايش. هذا جاهل طيب اطمنك وتتختلط. ثم تنصاب,confusion
1370331008848039938,...,confusion
1402362235595509762,...,confusion
1378697001764798464,...,confusion
1401378207262183430,...,confusion
1414616713845411840,...,confusion
1339651087180115970,...,confusion
1372647093156843525,...,confusion
1270778810154258432,...,confusion
1260300307675975682,...,confusion
1432362919698837507,...,confusion
1248863917209718784,...,confusion
1415683296051163181,...,confusion
1367399913160605700,...,confusion
1367402429902422019,...,confusion
1239251582945910784,...,confusion
1390728074833059843,...,confusion
1391011860313427969,...,confusion
1402311235996114956,...,confusion
1241661669228625920,...,confusion
1236991708153421827,...,confusion
1245404533318131713,...,confusion
1267370149918715906,...,confusion
1405421604889300997,...,confusion
1456949950764433408,...,confusion
1316632736413757440,...,confusion
1385881277790887936,...,confusion
1413891416690941954,...,confusion
1368459835436654595,...,confusion
1246781093711351809,...,confusion
1381677507498364929,...,confusion
1396934139090243591,...,confusion
1405974765387517952,...,confusion
1372370948826017802,...,confusion
1416784593940881408,...,confusion
1382852566992687105,...,confusion
1379086391611637761,...,confusion
1384328227246723073,...,confusion
1385715021712347139,...,confusion
1235008345628643334,...,confusion
1402055575081467908,...,confusion
1419733983752069127,...,confusion
1418686129478545413,...,confusion
1374405187557679104,...,confusion
1405771712570925059,...,confusion
1409371203048030208,...,confusion
1383337921701240837,...,confusion
1455595323217305608,...,confusion
1253772133777408001,...,confusion
1416781069324587012,...,confusion
1394158291954057217,...,confusion
1464701034627219457,...,confusion
0,اقول يقولون المتوفين بكارونا يوميا 14ويوم 12ويم 10وانا اشوف عكس هذا بس بمنطقتي يوميا لايقل عن24وفاة كارونا تناقض صريح,confusion
0,الكمام في السوبر الماركت اتوقع مطلوب لان يمكن هناك مصابين مايدرون,confusion
0,تناقض كبير في كلام هذا العالم الشيطاني يقول في الدقيقة 8:30 ان فيروس كوفيد 19 لا يتنقل عن طريق الملامسة ولكن ينتقل عن طريق جهاز التنفس والتقرب من الشخص المصاب بينما نرى في جميع دول العالم ان المتوفي جراء كوفيد 19 يلف في بلاستيك ثم يوضع في ورق الألومنيوم ثم يوضع في صندوق ويدفن احيانا بآلات الحفر !!! فهل الميت يتنفس أو يتكلم ويصدر من فمه رذاذ لعاب ؟؟! بربكم هل تعاملوننا على أننا بشر أم ماشية أم حمير ؟؟ من يصدق هاته التناقضات التي من ورائها شر محدق سيحل بالخراب والهلاك على البشرية بما فيها انتم يا معشر الماسونيين,confusion
0,تناقض اول قالو مو اجباري اللحين اجباري كيف تبونا نثق فيكم ونتم كذوبين مراح ناخذه ورزقنا على الله وصحتنا واجسادنا ملكنا مو ملك لقرارتكم ماقول غير الله يرحم الملك عبد الله كان يخاف الله في شعبه صدق 🚶🏻‍♀️,confusion
0,دكتور أنا أخذت جرعتين تطعيم من سينوفارم وبالرغم من هذا اصيبت بكورونا لكن الحمد لله مش قويه بدليل انني لم أخذ أي ادويه ولكن جسدي أصبح نحيل وبحس بالتعب من أي مجهود وعظامي في وجع مستمر,confusion
0,اصبت في شعبان بكرونا ولكن لحد الا ن شم رايحة القهوه رقم انا مانستعمل القهوه ابدن بس نشرب الشاي فقط حد عنده لي حل تعبت,confusion
0,‏سلام عليكم أنا امس اخذت لقاح كورونا قمت قبل شوي وانا تعبان و فيني حرار و صداع وتكسر بي الجسم واحس بي القي ومالي نفس بي الاكل في احد خذ القاح ولا ‏وما ادري هل هو اضرار اكثر من كذا ولا لا طبعا اخذ اللقاح يقول لنا وش صار معه اسم ‏اللقاح ‏اللي أنا خذيتها لقاح إكسفورد,confusion
0,غريبه الفيروس هذا يتشكل في كل مره فيه ناس اصابهم ولاظهرت عليهم اعراض الحرارة والعكس صحيح وفيه منهم أستمر الصداع معه فقط وغيرهم جفاف بالحلق والبعض ضيق تنفس فقط . محير جدا هذا الفيروس !!؟,confusion
0,تناقض بشكل كبير,confusion
1419732934144274441,...,confusion
1421101018432016386,...,confusion
1236991708153421827,...,confusion
1239251582945910784,...,confusion
1241651534930358273,...,confusion
1241871766009634817,...,confusion
1243552382765719561,...,confusion
1245404533318131713,...,confusion
1249777228138889216,...,confusion
1267370149918715906,...,confusion
1272161199124291584,...,confusion
1277700577368162305,...,confusion
1279359081367703552,...,confusion
1298636689183772673,...,confusion
1314625455866216449,...,confusion
1336594973110784005,...,confusion
1339651087180115970,...,confusion
1340333036202803201,...,confusion
1340853880150736900,...,confusion
1361962102844489730,...,confusion
1367402429902422019,...,confusion
1367803765244506112,...,confusion
1370331008848039938,...,confusion
1372647093156843525,...,confusion
1386433765841334272,...,confusion
1388913827425705988,...,confusion
1390712530692083718,...,confusion
1390728074833059843,...,confusion
1395487495853383687,...,confusion
1397648201998602242,...,confusion
1397932521657188355,...,confusion
1398506309037723651,...,confusion
1398854234368626689,...,confusion
1399621112284254209,...,confusion
1401378207262183430,...,confusion
1401535667436494850,...,confusion
1402006843338235906,...,confusion
1402311235996114956,...,confusion
1402497799351156736,...,confusion
1404532071398313987,...,confusion
1405421604889300997,...,confusion
1406273349630808067,...,confusion
1406590305541963776,...,confusion
1409812975410679810,...,confusion
1410369707618836493,...,confusion
1411654245397499905,...,confusion
1411654282051477505,...,confusion
1411908112785813505,...,confusion
1412476880637280259,...,confusion
1412811007966253058,...,confusion
1415009295754727424,...,confusion
1419898870172209156,...,confusion
1421789435830669313,...,confusion
1422534918383472643,...,confusion
1432362919698837507,...,confusion
1432976792445493249,...,confusion
1246781093711351809,...,confusion
1248241199011508226,...,confusion
1275485940010627079,...,confusion
1338117521375899648,...,confusion
1358498888202747905,...,confusion
1368131820349489153,...,confusion
1368277499394809857,...,confusion
1368459835436654595,...,confusion
1373248811565465605,...,confusion
1381677507498364929,...,confusion
1385881277790887936,...,confusion
1388191899064885259,...,confusion
1389370801078652934,...,confusion
1390217047662006273,...,confusion
1395794937640259585,...,confusion
1396934139090243591,...,confusion
1405336286844624901,...,confusion
1405476569435488258,...,confusion
1405697293257412609,...,confusion
1405974765387517952,...,confusion
1407270307216384003,...,confusion
1407303127632654344,...,confusion
1410554701679104003,...,confusion
